Chemical	cJMP	Unit	Date	Well	Organism	Media	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-22	D12	5144	EZ	0	FALSE	12	14400	0.568	sunrise
none	0		2022-03-22	E1	0	LB	0	FALSE	5	14400	0.085	sunrise
none	0		2022-03-22	E2	0	LB	0	FALSE	13	14400	0.084	sunrise
none	0		2022-03-22	E3	5123	LB	0	FALSE	5	14400	0.402	sunrise
none	0		2022-03-22	E4	5123	LB	0	FALSE	13	14400	0.415	sunrise
none	0		2022-03-22	E5	5144	LB	0	FALSE	5	14400	0.426	sunrise
none	0		2022-03-22	E6	5144	LB	0	FALSE	13	14400	0.4	sunrise
none	0		2022-03-22	E7	0	EZ	0	FALSE	5	14400	0.09	sunrise
none	0		2022-03-22	E8	0	EZ	0	FALSE	13	14400	0.086	sunrise
none	0		2022-03-22	E9	5123	EZ	0	FALSE	5	14400	0.525	sunrise
none	0		2022-03-22	E10	5123	EZ	0	FALSE	13	14400	0.517	sunrise
none	0		2022-03-22	E11	5144	EZ	0	FALSE	5	14400	0.594	sunrise
none	0		2022-03-22	E12	5144	EZ	0	FALSE	13	14400	0.584	sunrise
none	0		2022-03-22	F1	0	LB	0	FALSE	6	14400	0.086	sunrise
none	0		2022-03-22	F2	0	LB	0	FALSE	14	14400	0.085	sunrise
none	0		2022-03-22	F3	5123	LB	0	FALSE	6	14400	0.384	sunrise
none	0		2022-03-22	F4	5123	LB	0	FALSE	14	14400	0.378	sunrise
none	0		2022-03-22	F5	5144	LB	0	FALSE	6	14400	0.399	sunrise
none	0		2022-03-22	F6	5144	LB	0	FALSE	14	14400	0.404	sunrise
none	0		2022-03-22	F7	0	EZ	0	FALSE	6	14400	0.09	sunrise
none	0		2022-03-22	F8	0	EZ	0	FALSE	14	14400	0.085	sunrise
none	0		2022-03-22	F9	5123	EZ	0	FALSE	6	14400	0.514	sunrise
none	0		2022-03-22	F10	5123	EZ	0	FALSE	14	14400	0.52	sunrise
none	0		2022-03-22	F11	5144	EZ	0	FALSE	6	14400	0.568	sunrise
none	0		2022-03-22	F12	5144	EZ	0	FALSE	14	14400	0.592	sunrise
none	0		2022-03-22	G1	0	LB	0	FALSE	7	14400	0.083	sunrise
none	0		2022-03-22	G2	0	LB	0	FALSE	15	14400	0.084	sunrise
none	0		2022-03-22	G3	5123	LB	0	FALSE	7	14400	0.398	sunrise
none	0		2022-03-22	G4	5123	LB	0	FALSE	15	14400	0.403	sunrise
none	0		2022-03-22	G5	5144	LB	0	FALSE	7	14400	0.419	sunrise
none	0		2022-03-22	G6	5144	LB	0	FALSE	15	14400	0.398	sunrise
none	0		2022-03-22	G7	0	EZ	0	FALSE	7	14400	0.092	sunrise
none	0		2022-03-22	G8	0	EZ	0	FALSE	15	14400	0.087	sunrise
none	0		2022-03-22	G9	5123	EZ	0	FALSE	7	14400	0.512	sunrise
none	0		2022-03-22	G10	5123	EZ	0	FALSE	15	14400	0.523	sunrise
none	0		2022-03-22	G11	5144	EZ	0	FALSE	7	14400	0.579	sunrise
none	0		2022-03-22	G12	5144	EZ	0	FALSE	15	14400	0.616	sunrise
none	0		2022-03-22	H1	0	LB	0	FALSE	8	14400	0.083	sunrise
none	0		2022-03-22	H2	0	LB	0	FALSE	16	14400	0.084	sunrise
none	0		2022-03-22	H3	5123	LB	0	FALSE	8	14400	0.399	sunrise
none	0		2022-03-22	H4	5123	LB	0	FALSE	16	14400	0.403	sunrise
none	0		2022-03-22	H5	5144	LB	0	FALSE	8	14400	0.427	sunrise
none	0		2022-03-22	H6	5144	LB	0	FALSE	16	14400	0.385	sunrise
none	0		2022-03-22	H7	0	EZ	0	FALSE	8	14400	0.095	sunrise
none	0		2022-03-22	H8	0	EZ	0	FALSE	16	14400	0.088	sunrise
none	0		2022-03-22	H9	5123	EZ	0	FALSE	8	14400	0.546	sunrise
none	0		2022-03-22	H10	5123	EZ	0	FALSE	16	14400	0.554	sunrise
none	0		2022-03-22	H11	5144	EZ	0	FALSE	8	14400	0.632	sunrise
none	0		2022-03-22	H12	5144	EZ	0	FALSE	16	14400	0.639	sunrise
none	0		2022-03-22	A1	0	LB	0	FALSE	1	15300	0.082	sunrise
none	0		2022-03-22	A2	0	LB	0	FALSE	9	15300	0.082	sunrise
none	0		2022-03-22	A3	5123	LB	0	FALSE	1	15300	0.405	sunrise
none	0		2022-03-22	A4	5123	LB	0	FALSE	9	15300	0.402	sunrise
none	0		2022-03-22	A5	5144	LB	0	FALSE	1	15300	0.416	sunrise
none	0		2022-03-22	A6	5144	LB	0	FALSE	9	15300	0.401	sunrise
none	0		2022-03-22	A7	0	EZ	0	FALSE	1	15300	0.087	sunrise
none	0		2022-03-22	A8	0	EZ	0	FALSE	9	15300	0.093	sunrise
none	0		2022-03-22	A9	5123	EZ	0	FALSE	1	15300	0.573	sunrise
none	0		2022-03-22	A10	5123	EZ	0	FALSE	9	15300	0.587	sunrise
none	0		2022-03-22	A11	5144	EZ	0	FALSE	1	15300	0.631	sunrise
none	0		2022-03-22	A12	5144	EZ	0	FALSE	9	15300	0.662	sunrise
none	0		2022-03-22	B1	0	LB	0	FALSE	2	15300	0.085	sunrise
none	0		2022-03-22	B2	0	LB	0	FALSE	10	15300	0.083	sunrise
none	0		2022-03-22	B3	5123	LB	0	FALSE	2	15300	0.388	sunrise
none	0		2022-03-22	B4	5123	LB	0	FALSE	10	15300	0.383	sunrise
none	0		2022-03-22	B5	5144	LB	0	FALSE	2	15300	0.4	sunrise
none	0		2022-03-22	B6	5144	LB	0	FALSE	10	15300	0.432	sunrise
none	0		2022-03-22	B7	0	EZ	0	FALSE	2	15300	0.096	sunrise
none	0		2022-03-22	B8	0	EZ	0	FALSE	10	15300	0.093	sunrise
none	0		2022-03-22	B9	5123	EZ	0	FALSE	2	15300	0.573	sunrise
none	0		2022-03-22	B10	5123	EZ	0	FALSE	10	15300	0.571	sunrise
none	0		2022-03-22	B11	5144	EZ	0	FALSE	2	15300	0.603	sunrise
none	0		2022-03-22	B12	5144	EZ	0	FALSE	10	15300	0.658	sunrise
none	0		2022-03-22	C1	0	LB	0	FALSE	3	15300	0.083	sunrise
none	0		2022-03-22	C2	0	LB	0	FALSE	11	15300	0.085	sunrise
none	0		2022-03-22	C3	5123	LB	0	FALSE	3	15300	0.412	sunrise
none	0		2022-03-22	C4	5123	LB	0	FALSE	11	15300	0.445	sunrise
none	0		2022-03-22	C5	5144	LB	0	FALSE	3	15300	0.445	sunrise
none	0		2022-03-22	C6	5144	LB	0	FALSE	11	15300	0.421	sunrise
none	0		2022-03-22	C7	0	EZ	0	FALSE	3	15300	0.084	sunrise
none	0		2022-03-22	C8	0	EZ	0	FALSE	11	15300	0.083	sunrise
none	0		2022-03-22	C9	5123	EZ	0	FALSE	3	15300	0.571	sunrise
none	0		2022-03-22	C10	5123	EZ	0	FALSE	11	15300	0.607	sunrise
none	0		2022-03-22	C11	5144	EZ	0	FALSE	3	15300	0.614	sunrise
none	0		2022-03-22	C12	5144	EZ	0	FALSE	11	15300	0.646	sunrise
none	0		2022-03-22	D1	0	LB	0	FALSE	4	15300	0.083	sunrise
none	0		2022-03-22	D2	0	LB	0	FALSE	12	15300	0.084	sunrise
none	0		2022-03-22	D3	5123	LB	0	FALSE	4	15300	0.411	sunrise
none	0		2022-03-22	D4	5123	LB	0	FALSE	12	15300	0.428	sunrise
none	0		2022-03-22	D5	5144	LB	0	FALSE	4	15300	0.461	sunrise
none	0		2022-03-22	D6	5144	LB	0	FALSE	12	15300	0.418	sunrise
none	0		2022-03-22	D7	0	EZ	0	FALSE	4	15300	0.086	sunrise
none	0		2022-03-22	D8	0	EZ	0	FALSE	12	15300	0.088	sunrise
none	0		2022-03-22	D9	5123	EZ	0	FALSE	4	15300	0.592	sunrise
none	0		2022-03-22	D10	5123	EZ	0	FALSE	12	15300	0.571	sunrise
none	0		2022-03-22	D11	5144	EZ	0	FALSE	4	15300	0.636	sunrise
none	0		2022-03-22	D12	5144	EZ	0	FALSE	12	15300	0.648	sunrise
none	0		2022-03-22	E1	0	LB	0	FALSE	5	15300	0.085	sunrise
none	0		2022-03-22	E2	0	LB	0	FALSE	13	15300	0.083	sunrise
none	0		2022-03-22	E3	5123	LB	0	FALSE	5	15300	0.425	sunrise
none	0		2022-03-22	E4	5123	LB	0	FALSE	13	15300	0.435	sunrise
none	0		2022-03-22	E5	5144	LB	0	FALSE	5	15300	0.444	sunrise
none	0		2022-03-22	E6	5144	LB	0	FALSE	13	15300	0.424	sunrise
none	0		2022-03-22	E7	0	EZ	0	FALSE	5	15300	0.09	sunrise
none	0		2022-03-22	E8	0	EZ	0	FALSE	13	15300	0.087	sunrise
none	0		2022-03-22	E9	5123	EZ	0	FALSE	5	15300	0.59	sunrise
none	0		2022-03-22	E10	5123	EZ	0	FALSE	13	15300	0.593	sunrise
none	0		2022-03-22	E11	5144	EZ	0	FALSE	5	15300	0.623	sunrise
none	0		2022-03-22	E12	5144	EZ	0	FALSE	13	15300	0.639	sunrise
none	0		2022-03-22	F1	0	LB	0	FALSE	6	15300	0.087	sunrise
none	0		2022-03-22	F2	0	LB	0	FALSE	14	15300	0.085	sunrise
none	0		2022-03-22	F3	5123	LB	0	FALSE	6	15300	0.396	sunrise
none	0		2022-03-22	F4	5123	LB	0	FALSE	14	15300	0.392	sunrise
none	0		2022-03-22	F5	5144	LB	0	FALSE	6	15300	0.434	sunrise
none	0		2022-03-22	F6	5144	LB	0	FALSE	14	15300	0.431	sunrise
none	0		2022-03-22	F7	0	EZ	0	FALSE	6	15300	0.091	sunrise
none	0		2022-03-22	F8	0	EZ	0	FALSE	14	15300	0.085	sunrise
none	0		2022-03-22	F9	5123	EZ	0	FALSE	6	15300	0.562	sunrise
none	0		2022-03-22	F10	5123	EZ	0	FALSE	14	15300	0.58	sunrise
none	0		2022-03-22	F11	5144	EZ	0	FALSE	6	15300	0.614	sunrise
none	0		2022-03-22	F12	5144	EZ	0	FALSE	14	15300	0.667	sunrise
none	0		2022-03-22	G1	0	LB	0	FALSE	7	15300	0.083	sunrise
none	0		2022-03-22	G2	0	LB	0	FALSE	15	15300	0.084	sunrise
none	0		2022-03-22	G3	5123	LB	0	FALSE	7	15300	0.418	sunrise
none	0		2022-03-22	G4	5123	LB	0	FALSE	15	15300	0.41	sunrise
none	0		2022-03-22	G5	5144	LB	0	FALSE	7	15300	0.429	sunrise
none	0		2022-03-22	G6	5144	LB	0	FALSE	15	15300	0.428	sunrise
none	0		2022-03-22	G7	0	EZ	0	FALSE	7	15300	0.091	sunrise
none	0		2022-03-22	G8	0	EZ	0	FALSE	15	15300	0.087	sunrise
none	0		2022-03-22	G9	5123	EZ	0	FALSE	7	15300	0.57	sunrise
none	0		2022-03-22	G10	5123	EZ	0	FALSE	15	15300	0.582	sunrise
none	0		2022-03-22	G11	5144	EZ	0	FALSE	7	15300	0.616	sunrise
none	0		2022-03-22	G12	5144	EZ	0	FALSE	15	15300	0.654	sunrise
none	0		2022-03-22	H1	0	LB	0	FALSE	8	15300	0.083	sunrise
none	0		2022-03-22	H2	0	LB	0	FALSE	16	15300	0.084	sunrise
none	0		2022-03-22	H3	5123	LB	0	FALSE	8	15300	0.418	sunrise
none	0		2022-03-22	H4	5123	LB	0	FALSE	16	15300	0.41	sunrise
none	0		2022-03-22	H5	5144	LB	0	FALSE	8	15300	0.429	sunrise
none	0		2022-03-22	H6	5144	LB	0	FALSE	16	15300	0.415	sunrise
none	0		2022-03-22	H7	0	EZ	0	FALSE	8	15300	0.098	sunrise
none	0		2022-03-22	H8	0	EZ	0	FALSE	16	15300	0.094	sunrise
none	0		2022-03-22	H9	5123	EZ	0	FALSE	8	15300	0.604	sunrise
none	0		2022-03-22	H10	5123	EZ	0	FALSE	16	15300	0.609	sunrise
none	0		2022-03-22	H11	5144	EZ	0	FALSE	8	15300	0.669	sunrise
none	0		2022-03-22	H12	5144	EZ	0	FALSE	16	15300	0.689	sunrise
none	0		2022-03-22	A1	0	LB	0	FALSE	1	16200	0.082	sunrise
none	0		2022-03-22	A2	0	LB	0	FALSE	9	16200	0.082	sunrise
none	0		2022-03-22	A3	5123	LB	0	FALSE	1	16200	0.441	sunrise
none	0		2022-03-22	A4	5123	LB	0	FALSE	9	16200	0.407	sunrise
none	0		2022-03-22	A5	5144	LB	0	FALSE	1	16200	0.442	sunrise
none	0		2022-03-22	A6	5144	LB	0	FALSE	9	16200	0.414	sunrise
none	0		2022-03-22	A7	0	EZ	0	FALSE	1	16200	0.087	sunrise
none	0		2022-03-22	A8	0	EZ	0	FALSE	9	16200	0.092	sunrise
none	0		2022-03-22	A9	5123	EZ	0	FALSE	1	16200	0.627	sunrise
none	0		2022-03-22	A10	5123	EZ	0	FALSE	9	16200	0.622	sunrise
none	0		2022-03-22	A11	5144	EZ	0	FALSE	1	16200	0.653	sunrise
none	0		2022-03-22	A12	5144	EZ	0	FALSE	9	16200	0.679	sunrise
none	0		2022-03-22	B1	0	LB	0	FALSE	2	16200	0.085	sunrise
none	0		2022-03-22	B2	0	LB	0	FALSE	10	16200	0.083	sunrise
none	0		2022-03-22	B3	5123	LB	0	FALSE	2	16200	0.39	sunrise
none	0		2022-03-22	B4	5123	LB	0	FALSE	10	16200	0.384	sunrise
none	0		2022-03-22	B5	5144	LB	0	FALSE	2	16200	0.411	sunrise
none	0		2022-03-22	B6	5144	LB	0	FALSE	10	16200	0.459	sunrise
none	0		2022-03-22	B7	0	EZ	0	FALSE	2	16200	0.095	sunrise
none	0		2022-03-22	B8	0	EZ	0	FALSE	10	16200	0.093	sunrise
none	0		2022-03-22	B9	5123	EZ	0	FALSE	2	16200	0.627	sunrise
none	0		2022-03-22	B10	5123	EZ	0	FALSE	10	16200	0.624	sunrise
none	0		2022-03-22	B11	5144	EZ	0	FALSE	2	16200	0.629	sunrise
none	0		2022-03-22	B12	5144	EZ	0	FALSE	10	16200	0.654	sunrise
none	0		2022-03-22	C1	0	LB	0	FALSE	3	16200	0.083	sunrise
none	0		2022-03-22	C2	0	LB	0	FALSE	11	16200	0.085	sunrise
none	0		2022-03-22	C3	5123	LB	0	FALSE	3	16200	0.441	sunrise
none	0		2022-03-22	C4	5123	LB	0	FALSE	11	16200	0.469	sunrise
none	0		2022-03-22	C5	5144	LB	0	FALSE	3	16200	0.463	sunrise
none	0		2022-03-22	C6	5144	LB	0	FALSE	11	16200	0.453	sunrise
none	0		2022-03-22	C7	0	EZ	0	FALSE	3	16200	0.084	sunrise
none	0		2022-03-22	C8	0	EZ	0	FALSE	11	16200	0.083	sunrise
none	0		2022-03-22	C9	5123	EZ	0	FALSE	3	16200	0.65	sunrise
none	0		2022-03-22	C10	5123	EZ	0	FALSE	11	16200	0.656	sunrise
none	0		2022-03-22	C11	5144	EZ	0	FALSE	3	16200	0.646	sunrise
none	0		2022-03-22	C12	5144	EZ	0	FALSE	11	16200	0.653	sunrise
none	0		2022-03-22	D1	0	LB	0	FALSE	4	16200	0.083	sunrise
none	0		2022-03-22	D2	0	LB	0	FALSE	12	16200	0.084	sunrise
none	0		2022-03-22	D3	5123	LB	0	FALSE	4	16200	0.449	sunrise
none	0		2022-03-22	D4	5123	LB	0	FALSE	12	16200	0.456	sunrise
none	0		2022-03-22	D5	5144	LB	0	FALSE	4	16200	0.498	sunrise
none	0		2022-03-22	D6	5144	LB	0	FALSE	12	16200	0.452	sunrise
none	0		2022-03-22	D7	0	EZ	0	FALSE	4	16200	0.087	sunrise
none	0		2022-03-22	D8	0	EZ	0	FALSE	12	16200	0.089	sunrise
none	0		2022-03-22	D9	5123	EZ	0	FALSE	4	16200	0.633	sunrise
none	0		2022-03-22	D10	5123	EZ	0	FALSE	12	16200	0.627	sunrise
none	0		2022-03-22	D11	5144	EZ	0	FALSE	4	16200	0.641	sunrise
none	0		2022-03-22	D12	5144	EZ	0	FALSE	12	16200	0.648	sunrise
none	0		2022-03-22	E1	0	LB	0	FALSE	5	16200	0.086	sunrise
none	0		2022-03-22	E2	0	LB	0	FALSE	13	16200	0.084	sunrise
none	0		2022-03-22	E3	5123	LB	0	FALSE	5	16200	0.435	sunrise
none	0		2022-03-22	E4	5123	LB	0	FALSE	13	16200	0.464	sunrise
none	0		2022-03-22	E5	5144	LB	0	FALSE	5	16200	0.484	sunrise
none	0		2022-03-22	E6	5144	LB	0	FALSE	13	16200	0.451	sunrise
none	0		2022-03-22	E7	0	EZ	0	FALSE	5	16200	0.09	sunrise
none	0		2022-03-22	E8	0	EZ	0	FALSE	13	16200	0.086	sunrise
none	0		2022-03-22	E9	5123	EZ	0	FALSE	5	16200	0.631	sunrise
none	0		2022-03-22	E10	5123	EZ	0	FALSE	13	16200	0.636	sunrise
none	0		2022-03-22	E11	5144	EZ	0	FALSE	5	16200	0.642	sunrise
none	0		2022-03-22	E12	5144	EZ	0	FALSE	13	16200	0.663	sunrise
none	0		2022-03-22	F1	0	LB	0	FALSE	6	16200	0.088	sunrise
none	0		2022-03-22	F2	0	LB	0	FALSE	14	16200	0.085	sunrise
none	0		2022-03-22	F3	5123	LB	0	FALSE	6	16200	0.414	sunrise
none	0		2022-03-22	F4	5123	LB	0	FALSE	14	16200	0.4	sunrise
none	0		2022-03-22	F5	5144	LB	0	FALSE	6	16200	0.467	sunrise
none	0		2022-03-22	F6	5144	LB	0	FALSE	14	16200	0.45	sunrise
none	0		2022-03-22	F7	0	EZ	0	FALSE	6	16200	0.091	sunrise
none	0		2022-03-22	F8	0	EZ	0	FALSE	14	16200	0.085	sunrise
none	0		2022-03-22	F9	5123	EZ	0	FALSE	6	16200	0.63	sunrise
none	0		2022-03-22	F10	5123	EZ	0	FALSE	14	16200	0.633	sunrise
none	0		2022-03-22	F11	5144	EZ	0	FALSE	6	16200	0.65	sunrise
none	0		2022-03-22	F12	5144	EZ	0	FALSE	14	16200	0.664	sunrise
none	0		2022-03-22	G1	0	LB	0	FALSE	7	16200	0.084	sunrise
none	0		2022-03-22	G2	0	LB	0	FALSE	15	16200	0.085	sunrise
none	0		2022-03-22	G3	5123	LB	0	FALSE	7	16200	0.447	sunrise
none	0		2022-03-22	G4	5123	LB	0	FALSE	15	16200	0.424	sunrise
none	0		2022-03-22	G5	5144	LB	0	FALSE	7	16200	0.444	sunrise
none	0		2022-03-22	G6	5144	LB	0	FALSE	15	16200	0.445	sunrise
none	0		2022-03-22	G7	0	EZ	0	FALSE	7	16200	0.092	sunrise
none	0		2022-03-22	G8	0	EZ	0	FALSE	15	16200	0.088	sunrise
none	0		2022-03-22	G9	5123	EZ	0	FALSE	7	16200	0.631	sunrise
none	0		2022-03-22	G10	5123	EZ	0	FALSE	15	16200	0.633	sunrise
none	0		2022-03-22	G11	5144	EZ	0	FALSE	7	16200	0.656	sunrise
none	0		2022-03-22	G12	5144	EZ	0	FALSE	15	16200	0.685	sunrise
none	0		2022-03-22	H1	0	LB	0	FALSE	8	16200	0.083	sunrise
none	0		2022-03-22	H2	0	LB	0	FALSE	16	16200	0.084	sunrise
none	0		2022-03-22	H3	5123	LB	0	FALSE	8	16200	0.447	sunrise
none	0		2022-03-22	H4	5123	LB	0	FALSE	16	16200	0.429	sunrise
none	0		2022-03-22	H5	5144	LB	0	FALSE	8	16200	0.47	sunrise
none	0		2022-03-22	H6	5144	LB	0	FALSE	16	16200	0.434	sunrise
none	0		2022-03-22	H7	0	EZ	0	FALSE	8	16200	0.097	sunrise
none	0		2022-03-22	H8	0	EZ	0	FALSE	16	16200	0.092	sunrise
none	0		2022-03-22	H9	5123	EZ	0	FALSE	8	16200	0.659	sunrise
none	0		2022-03-22	H10	5123	EZ	0	FALSE	16	16200	0.665	sunrise
none	0		2022-03-22	H11	5144	EZ	0	FALSE	8	16200	0.687	sunrise
none	0		2022-03-22	H12	5144	EZ	0	FALSE	16	16200	0.717	sunrise
none	0		2022-03-22	A1	0	LB	0	FALSE	1	17100	0.082	sunrise
none	0		2022-03-22	A2	0	LB	0	FALSE	9	17100	0.082	sunrise
none	0		2022-03-22	A3	5123	LB	0	FALSE	1	17100	0.47	sunrise
none	0		2022-03-22	A4	5123	LB	0	FALSE	9	17100	0.433	sunrise
none	0		2022-03-22	A5	5144	LB	0	FALSE	1	17100	0.474	sunrise
none	0		2022-03-22	A6	5144	LB	0	FALSE	9	17100	0.447	sunrise
none	0		2022-03-22	A7	0	EZ	0	FALSE	1	17100	0.087	sunrise
none	0		2022-03-22	A8	0	EZ	0	FALSE	9	17100	0.092	sunrise
none	0		2022-03-22	A9	5123	EZ	0	FALSE	1	17100	0.656	sunrise
none	0		2022-03-22	A10	5123	EZ	0	FALSE	9	17100	0.664	sunrise
none	0		2022-03-22	A11	5144	EZ	0	FALSE	1	17100	0.649	sunrise
none	0		2022-03-22	A12	5144	EZ	0	FALSE	9	17100	0.677	sunrise
none	0		2022-03-22	B1	0	LB	0	FALSE	2	17100	0.085	sunrise
none	0		2022-03-22	B2	0	LB	0	FALSE	10	17100	0.083	sunrise
none	0		2022-03-22	B3	5123	LB	0	FALSE	2	17100	0.454	sunrise
none	0		2022-03-22	B4	5123	LB	0	FALSE	10	17100	0.427	sunrise
none	0		2022-03-22	B5	5144	LB	0	FALSE	2	17100	0.457	sunrise
none	0		2022-03-22	B6	5144	LB	0	FALSE	10	17100	0.515	sunrise
none	0		2022-03-22	B7	0	EZ	0	FALSE	2	17100	0.096	sunrise
none	0		2022-03-22	B8	0	EZ	0	FALSE	10	17100	0.092	sunrise
none	0		2022-03-22	B9	5123	EZ	0	FALSE	2	17100	0.653	sunrise
none	0		2022-03-22	B10	5123	EZ	0	FALSE	10	17100	0.66	sunrise
none	0		2022-03-22	B11	5144	EZ	0	FALSE	2	17100	0.643	sunrise
none	0		2022-03-22	B12	5144	EZ	0	FALSE	10	17100	0.662	sunrise
none	0		2022-03-22	C1	0	LB	0	FALSE	3	17100	0.083	sunrise
none	0		2022-03-22	C2	0	LB	0	FALSE	11	17100	0.085	sunrise
none	0		2022-03-22	C3	5123	LB	0	FALSE	3	17100	0.46	sunrise
none	0		2022-03-22	C4	5123	LB	0	FALSE	11	17100	0.467	sunrise
none	0		2022-03-22	C5	5144	LB	0	FALSE	3	17100	0.482	sunrise
none	0		2022-03-22	C6	5144	LB	0	FALSE	11	17100	0.477	sunrise
none	0		2022-03-22	C7	0	EZ	0	FALSE	3	17100	0.084	sunrise
none	0		2022-03-22	C8	0	EZ	0	FALSE	11	17100	0.084	sunrise
none	0		2022-03-22	C9	5123	EZ	0	FALSE	3	17100	0.655	sunrise
none	0		2022-03-22	C10	5123	EZ	0	FALSE	11	17100	0.668	sunrise
none	0		2022-03-22	C11	5144	EZ	0	FALSE	3	17100	0.639	sunrise
none	0		2022-03-22	C12	5144	EZ	0	FALSE	11	17100	0.646	sunrise
none	0		2022-03-22	D1	0	LB	0	FALSE	4	17100	0.083	sunrise
none	0		2022-03-22	D2	0	LB	0	FALSE	12	17100	0.084	sunrise
none	0		2022-03-22	D3	5123	LB	0	FALSE	4	17100	0.465	sunrise
none	0		2022-03-22	D4	5123	LB	0	FALSE	12	17100	0.462	sunrise
none	0		2022-03-22	D5	5144	LB	0	FALSE	4	17100	0.494	sunrise
none	0		2022-03-22	D6	5144	LB	0	FALSE	12	17100	0.473	sunrise
none	0		2022-03-22	D7	0	EZ	0	FALSE	4	17100	0.087	sunrise
none	0		2022-03-22	D8	0	EZ	0	FALSE	12	17100	0.089	sunrise
none	0		2022-03-22	D9	5123	EZ	0	FALSE	4	17100	0.655	sunrise
none	0		2022-03-22	D10	5123	EZ	0	FALSE	12	17100	0.645	sunrise
none	0		2022-03-22	D11	5144	EZ	0	FALSE	4	17100	0.641	sunrise
none	0		2022-03-22	D12	5144	EZ	0	FALSE	12	17100	0.635	sunrise
none	0		2022-03-22	E1	0	LB	0	FALSE	5	17100	0.085	sunrise
none	0		2022-03-22	E2	0	LB	0	FALSE	13	17100	0.084	sunrise
none	0		2022-03-22	E3	5123	LB	0	FALSE	5	17100	0.464	sunrise
none	0		2022-03-22	E4	5123	LB	0	FALSE	13	17100	0.477	sunrise
none	0		2022-03-22	E5	5144	LB	0	FALSE	5	17100	0.468	sunrise
none	0		2022-03-22	E6	5144	LB	0	FALSE	13	17100	0.48	sunrise
none	0		2022-03-22	E7	0	EZ	0	FALSE	5	17100	0.09	sunrise
none	0		2022-03-22	E8	0	EZ	0	FALSE	13	17100	0.087	sunrise
none	0		2022-03-22	E9	5123	EZ	0	FALSE	5	17100	0.663	sunrise
none	0		2022-03-22	E10	5123	EZ	0	FALSE	13	17100	0.642	sunrise
none	0		2022-03-22	E11	5144	EZ	0	FALSE	5	17100	0.63	sunrise
none	0		2022-03-22	E12	5144	EZ	0	FALSE	13	17100	0.624	sunrise
none	0		2022-03-22	F1	0	LB	0	FALSE	6	17100	0.087	sunrise
none	0		2022-03-22	F2	0	LB	0	FALSE	14	17100	0.085	sunrise
none	0		2022-03-22	F3	5123	LB	0	FALSE	6	17100	0.45	sunrise
none	0		2022-03-22	F4	5123	LB	0	FALSE	14	17100	0.438	sunrise
none	0		2022-03-22	F5	5144	LB	0	FALSE	6	17100	0.46	sunrise
none	0		2022-03-22	F6	5144	LB	0	FALSE	14	17100	0.487	sunrise
none	0		2022-03-22	F7	0	EZ	0	FALSE	6	17100	0.091	sunrise
none	0		2022-03-22	F8	0	EZ	0	FALSE	14	17100	0.085	sunrise
none	0		2022-03-22	F9	5123	EZ	0	FALSE	6	17100	0.665	sunrise
none	0		2022-03-22	F10	5123	EZ	0	FALSE	14	17100	0.657	sunrise
none	0		2022-03-22	F11	5144	EZ	0	FALSE	6	17100	0.625	sunrise
none	0		2022-03-22	F12	5144	EZ	0	FALSE	14	17100	0.611	sunrise
none	0		2022-03-22	G1	0	LB	0	FALSE	7	17100	0.083	sunrise
none	0		2022-03-22	G2	0	LB	0	FALSE	15	17100	0.084	sunrise
none	0		2022-03-22	G3	5123	LB	0	FALSE	7	17100	0.479	sunrise
none	0		2022-03-22	G4	5123	LB	0	FALSE	15	17100	0.441	sunrise
none	0		2022-03-22	G5	5144	LB	0	FALSE	7	17100	0.45	sunrise
none	0		2022-03-22	G6	5144	LB	0	FALSE	15	17100	0.468	sunrise
none	0		2022-03-22	G7	0	EZ	0	FALSE	7	17100	0.091	sunrise
none	0		2022-03-22	G8	0	EZ	0	FALSE	15	17100	0.086	sunrise
none	0		2022-03-22	G9	5123	EZ	0	FALSE	7	17100	0.662	sunrise
none	0		2022-03-22	G10	5123	EZ	0	FALSE	15	17100	0.652	sunrise
none	0		2022-03-22	G11	5144	EZ	0	FALSE	7	17100	0.616	sunrise
none	0		2022-03-22	G12	5144	EZ	0	FALSE	15	17100	0.618	sunrise
none	0		2022-03-22	H1	0	LB	0	FALSE	8	17100	0.083	sunrise
none	0		2022-03-22	H2	0	LB	0	FALSE	16	17100	0.084	sunrise
none	0		2022-03-22	H3	5123	LB	0	FALSE	8	17100	0.476	sunrise
none	0		2022-03-22	H4	5123	LB	0	FALSE	16	17100	0.459	sunrise
none	0		2022-03-22	H5	5144	LB	0	FALSE	8	17100	0.494	sunrise
none	0		2022-03-22	H6	5144	LB	0	FALSE	16	17100	0.461	sunrise
none	0		2022-03-22	H7	0	EZ	0	FALSE	8	17100	0.095	sunrise
none	0		2022-03-22	H8	0	EZ	0	FALSE	16	17100	0.088	sunrise
none	0		2022-03-22	H9	5123	EZ	0	FALSE	8	17100	0.674	sunrise
none	0		2022-03-22	H10	5123	EZ	0	FALSE	16	17100	0.672	sunrise
none	0		2022-03-22	H11	5144	EZ	0	FALSE	8	17100	0.605	sunrise
none	0		2022-03-22	H12	5144	EZ	0	FALSE	16	17100	0.637	sunrise
none	0		2022-03-22	A1	0	LB	0	FALSE	1	18000	0.082	sunrise
